"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZNF693",2.78406691372188e-10,0.342542729338768,0.32,0.126,9.46972520033362e-06,"CM8","ZNF69"
"ANKIB11",2.78702966656069e-10,0.441872541619198,0.81,0.464,9.47980270783952e-06,"CM8","ANKIB1"
"AC136604.22",2.78729467526856e-10,0.963382913702584,0.144,0.039,9.48070410845847e-06,"CM8","AC136604.2"
"PPP4R3B",2.84367017884334e-10,0.264746572480632,0.706,0.351,9.67245974631775e-06,"CM8","PPP4R3B"
"AC010809.2",2.84686711256025e-10,2.12482603001001,0.059,0.009,9.68333379666244e-06,"CM8","AC010809.2"
"JUND1",2.84695936549059e-10,0.593890667559792,0.209,0.07,9.68364758577968e-06,"CM8","JUND"
"SOS11",2.89545020614067e-10,0.416190175382232,0.941,0.605,9.84858433116688e-06,"CM8","SOS1"
"ZBTB16",2.89836147449133e-10,0.313225518661188,1,0.845,9.8584867193348e-06,"CM8","ZBTB16"
"LINC012091",2.89903426925237e-10,2.84006623610466,0.072,0.013,9.86077516343501e-06,"CM8","LINC01209"
"IDH3A1",2.90217194793106e-10,0.285152021083581,0.778,0.395,9.8714476636927e-06,"CM8","IDH3A"
"RYK1",2.91753448705914e-10,0.269969460792235,0.693,0.344,9.92370180428295e-06,"CM8","RYK"
"RTN31",2.92391446661224e-10,0.558647063182477,0.477,0.227,9.94540266673487e-06,"CM8","RTN3"
"CELF21",2.93892843454636e-10,0.467885370888724,0.974,0.83,9.996471177266e-06,"CM8","CELF2"
"ZNF4101",2.95361828818282e-10,0.26495603892759,0.373,0.156,1.0046437245425e-05,"CM8","ZNF410"
"DNAJC12",3.03558113270712e-10,0.478513584424865,0.758,0.412,1.032522566479e-05,"CM8","DNAJC1"
"SLC2A1-AS1",3.05865222053909e-10,1.45151855276598,0.105,0.024,1.04036996629417e-05,"CM8","SLC2A1-AS1"
"PRPSAP22",3.13853001349444e-10,0.264015006669677,0.49,0.222,1.06753959879e-05,"CM8","PRPSAP2"
"CIAO2A",3.14482029668941e-10,0.238400901115014,0.484,0.219,1.06967917571594e-05,"CM8","CIAO2A"
"ZNF5511",3.16827441252624e-10,0.402102219634856,0.458,0.209,1.07765685867667e-05,"CM8","ZNF551"
"BMS1",3.22053784256007e-10,0.266913083216923,0.405,0.175,1.09543374176838e-05,"CM8","BMS1"
"SHROOM21",3.22244874158121e-10,2.54398478115289,0.072,0.013,1.09608371496143e-05,"CM8","SHROOM2"
"ZNF5161",3.27676589487789e-10,0.348911118755969,0.418,0.185,1.11455915148376e-05,"CM8","ZNF516"
"EIF3B1",3.29821343687274e-10,0.289121627743953,0.288,0.111,1.12185431841789e-05,"CM8","EIF3B"
"GNAS1",3.30951699917989e-10,0.250351275559107,0.771,0.398,1.12569911210105e-05,"CM8","GNAS"
"SETD71",3.3222915841024e-10,0.53113826131213,0.359,0.152,1.13004425941659e-05,"CM8","SETD7"
"SDHB1",3.36546963555826e-10,0.385812951742996,0.588,0.286,1.14473084183879e-05,"CM8","SDHB"
"PTPRG2",3.37556072649847e-10,0.487329517732403,0.987,0.872,1.14816322551119e-05,"CM8","PTPRG"
"POLA1",3.38177906993758e-10,0.499608813163773,0.516,0.248,1.15027833284857e-05,"CM8","POLA1"
"UGGT21",3.39202961606916e-10,0.264698439130098,0.582,0.284,1.15376495360976e-05,"CM8","UGGT2"
"KCTD211",3.41947082919009e-10,1.43190502264509,0.131,0.034,1.16309880784072e-05,"CM8","KCTD21"
"PGPEP1",3.45172223357972e-10,0.341820909892371,0.307,0.12,1.17406880052981e-05,"CM8","PGPEP1"
"GCNT22",3.45203111166476e-10,0.54461327798927,0.908,0.597,1.17417386232165e-05,"CM8","GCNT2"
"ZFP642",3.45322586170585e-10,0.603765517396805,0.32,0.131,1.17458024460063e-05,"CM8","ZFP64"
"SYNM",3.51461182071864e-10,0.21374598615417,0.582,0.276,1.19546006469924e-05,"CM8","SYNM"
"PPFIA11",3.51687436974699e-10,0.327478746126391,0.634,0.311,1.19622964812574e-05,"CM8","PPFIA1"
"SH3GL11",3.55851245489919e-10,0.658501640575841,0.216,0.074,1.21039242640941e-05,"CM8","SH3GL1"
"ZNF1011",3.57030494062471e-10,1.34719380451322,0.092,0.019,1.21440352250409e-05,"CM8","ZNF101"
"PDS5B2",3.60451189346762e-10,0.416711750150382,0.647,0.334,1.22603867544408e-05,"CM8","PDS5B"
"RBM451",3.60845576184611e-10,0.321914716293032,0.346,0.142,1.22738014283433e-05,"CM8","RBM45"
"PAG11",3.63047141185443e-10,0.488280402685653,0.503,0.249,1.23486854602816e-05,"CM8","PAG1"
"AC093865.11",3.65424644686595e-10,0.784770381354431,0.275,0.105,1.24295538643698e-05,"CM8","AC093865.1"
"RFX12",3.68184298958133e-10,0.52541500370637,0.229,0.08,1.2523420744762e-05,"CM8","RFX1"
"PRDM162",3.70165537298427e-10,0.488014628198166,0.863,0.532,1.25908105856687e-05,"CM8","PRDM16"
"C11orf741",3.72360566200655e-10,0.596401268336484,0.216,0.073,1.26654722987491e-05,"CM8","C11orf74"
"NDUFV3",3.73498605235475e-10,0.199513505845441,0.621,0.295,1.27041815584794e-05,"CM8","NDUFV3"
"DBF4B",3.75097709827771e-10,0.58165269608435,0.248,0.091,1.27585735020818e-05,"CM8","DBF4B"
"LARGE11",3.75301230162003e-10,0.399515741738172,0.987,0.896,1.27654960427304e-05,"CM8","LARGE1"
"ZNF667-AS1",3.81344552519136e-10,0.491637384447584,0.261,0.098,1.29710536093859e-05,"CM8","ZNF667-AS1"
"VPS511",3.84937039287335e-10,0.542224107064062,0.405,0.181,1.30932484543194e-05,"CM8","VPS51"
"HAGH",3.86988250737911e-10,0.211310317067884,0.418,0.182,1.31630183605993e-05,"CM8","HAGH"
"FAM53B-AS11",3.87014490161025e-10,0.56135620516809,0.209,0.07,1.31639108683371e-05,"CM8","FAM53B-AS1"
"TAF41",3.89256700423104e-10,0.628839881852998,0.294,0.117,1.32401774081915e-05,"CM8","TAF4"
"RMC12",3.9117374662334e-10,0.526587214684046,0.203,0.066,1.33053838176463e-05,"CM8","RMC1"
"FAAP20",3.91225961129556e-10,0.726892803359303,0.15,0.042,1.33071598418607e-05,"CM8","FAAP20"
"KLF8",3.95724105562536e-10,0.990311946985963,0.092,0.019,1.34601597266041e-05,"CM8","KLF8"
"HDHD2",3.96661800522977e-10,0.179616650814828,0.503,0.231,1.34920544829885e-05,"CM8","HDHD2"
"TECPR12",3.97961564869993e-10,0.712582175281194,0.222,0.077,1.35362646674879e-05,"CM8","TECPR1"
"ZNF7631",4.01327441325263e-10,0.767758608654195,0.17,0.051,1.36507515892375e-05,"CM8","ZNF763"
"AL117336.2",4.05290201101115e-10,0.183563275411649,0.484,0.218,1.37855409002533e-05,"CM8","AL117336.2"
"KIZ",4.05297699693168e-10,0.219423781429438,0.549,0.254,1.37857959573634e-05,"CM8","KIZ"
"POGLUT31",4.06828156239008e-10,1.26095490807816,0.124,0.032,1.38378529063136e-05,"CM8","POGLUT3"
"MCCC11",4.06927537607958e-10,0.199736024310627,0.608,0.288,1.38412332641971e-05,"CM8","MCCC1"
"CAMK2A1",4.1875660481833e-10,0.882177725350017,0.196,0.064,1.42435871562907e-05,"CM8","CAMK2A"
"RAD54L21",4.21597912625739e-10,0.398363706842806,0.516,0.244,1.43402314000519e-05,"CM8","RAD54L2"
"ZNF5662",4.29805764510665e-10,0.372020947077305,0.438,0.197,1.46194132740658e-05,"CM8","ZNF566"
"KLC4",4.38914201592808e-10,0.26375107209595,0.314,0.124,1.49292276529778e-05,"CM8","KLC4"
"MALSU1",4.41075518925916e-10,0.156325819501034,0.301,0.117,1.50027427007461e-05,"CM8","MALSU1"
"ATXN21",4.48799376815702e-10,0.43828386080812,0.941,0.574,1.52654620030093e-05,"CM8","ATXN2"
"ITPRIPL2",4.48862271571776e-10,1.65724207980983,0.059,0.009,1.52676013052424e-05,"CM8","ITPRIPL2"
"SLC25A251",4.52063067951644e-10,1.40487854549125,0.124,0.032,1.53764731933072e-05,"CM8","SLC25A25"
"ASXL21",4.52355924714704e-10,0.299643717558915,0.647,0.321,1.5386434423246e-05,"CM8","ASXL2"
"SEC631",4.54065737813217e-10,0.228678043341139,0.647,0.313,1.54445920059788e-05,"CM8","SEC63"
"SLC35A31",4.54586218918902e-10,0.388040221841287,0.425,0.191,1.54622956503075e-05,"CM8","SLC35A3"
"OSMR-AS11",4.54900088705168e-10,2.28458087396025,0.052,0.007,1.54729716172176e-05,"CM8","OSMR-AS1"
"SYAP11",4.59592319369683e-10,0.331700654492075,0.288,0.11,1.56325731510404e-05,"CM8","SYAP1"
"MYPOP1",4.60015726525046e-10,0.6345394781838,0.17,0.051,1.56469749220229e-05,"CM8","MYPOP"
"TMEM120B2",4.67084858519573e-10,0.416567281909366,0.503,0.237,1.58874243776848e-05,"CM8","TMEM120B"
"PIK3C2A1",4.68609328270107e-10,0.385900860917717,0.771,0.412,1.59392776917794e-05,"CM8","PIK3C2A"
"AC008014.11",4.72508131434946e-10,0.596573101406422,0.699,0.425,1.60718915826283e-05,"CM8","AC008014.1"
"B3GALT23",4.72522385948937e-10,0.31938026545066,0.268,0.1,1.60723764356672e-05,"CM8","B3GALT2"
"PLIN21",4.73233556375665e-10,0.417191882138556,0.32,0.13,1.60965661865619e-05,"CM8","PLIN2"
"WARS2-AS1",4.74381980165792e-10,0.356519296246863,0.503,0.238,1.61356286733593e-05,"CM8","WARS2-AS1"
"SAP1301",4.77396751987157e-10,0.396584689636159,0.458,0.21,1.62381731220912e-05,"CM8","SAP130"
"PLS31",4.81149031609336e-10,0.341470010079436,0.686,0.353,1.636580316116e-05,"CM8","PLS3"
"AC005562.11",4.81762635339592e-10,0.328296372920613,0.373,0.158,1.63866742784409e-05,"CM8","AC005562.1"
"SECISBP2L1",4.82433336130135e-10,0.228997793966642,0.654,0.322,1.64094874951304e-05,"CM8","SECISBP2L"
"MORC21",4.83741430654103e-10,0.606465796199641,0.229,0.081,1.64539810222687e-05,"CM8","MORC2"
"MINDY22",4.84070924249164e-10,0.347918475513493,0.765,0.406,1.64651884174111e-05,"CM8","MINDY2"
"CSNK1E",4.86261946052842e-10,0.247641588777856,0.32,0.129,1.65397138330414e-05,"CM8","CSNK1E"
"TEAD31",4.9262183357767e-10,0.283003679286097,0.327,0.133,1.67560390473109e-05,"CM8","TEAD3"
"EHD31",4.99348291656147e-10,1.10172181568811,0.222,0.08,1.69848327923922e-05,"CM8","EHD3"
"AMER11",5.02077609902375e-10,0.983256643923716,0.098,0.021,1.70776678232194e-05,"CM8","AMER1"
"HIBADH1",5.0290919009137e-10,0.461906583972449,0.778,0.444,1.71059531917679e-05,"CM8","HIBADH"
"MPV17L2",5.04475294239384e-10,0.678410756338029,0.209,0.07,1.71592226582584e-05,"CM8","MPV17L"
"RCC21",5.08089396685175e-10,0.999759089682702,0.176,0.055,1.72821527388495e-05,"CM8","RCC2"
"RBM261",5.08284946478804e-10,0.380705706855906,0.889,0.543,1.72888041695301e-05,"CM8","RBM26"
"CAVIN11",5.0830007715758e-10,0.424546902327287,0.248,0.091,1.72893188244379e-05,"CM8","CAVIN1"
"PRPF40B1",5.10718060649521e-10,0.29829043633534,0.667,0.329,1.73715641149328e-05,"CM8","PRPF40B"
"MARCH21",5.11364393059001e-10,0.832965464413595,0.268,0.104,1.73935484655089e-05,"CM8","MARCH2"
"CUL4A1",5.13596294467146e-10,0.395897251743353,0.935,0.529,1.74694643600055e-05,"CM8","CUL4A"
"AAGAB1",5.20007044313969e-10,0.657582720808782,0.314,0.129,1.76875196052953e-05,"CM8","AAGAB"
"AC104123.11",5.21442695334646e-10,0.643313035860948,0.66,0.381,1.77363518391127e-05,"CM8","AC104123.1"
"MGAT4A2",5.24795558510245e-10,0.370570412374304,0.458,0.211,1.78503961271675e-05,"CM8","MGAT4A"
"MINDY31",5.24937856798644e-10,0.413170515532759,0.477,0.224,1.78552362611491e-05,"CM8","MINDY3"
"KIAA08251",5.25255330877597e-10,0.660774189594393,0.516,0.263,1.78660348244706e-05,"CM8","KIAA0825"
"RSF11",5.2655069354978e-10,0.398269957938946,0.824,0.456,1.79100952904022e-05,"CM8","RSF1"
"TKT2",5.2946103004209e-10,0.33031392763138,0.438,0.199,1.80090874758517e-05,"CM8","TKT"
"MTCH22",5.2997997645001e-10,0.459732770821373,0.425,0.194,1.80267389189706e-05,"CM8","MTCH2"
"NFX11",5.37214508716507e-10,0.28962354832466,0.712,0.364,1.82728142994833e-05,"CM8","NFX1"
"TMEM1891",5.37671550765431e-10,0.706163660183572,0.183,0.058,1.82883601277354e-05,"CM8","TMEM189"
"CPB2-AS11",5.42211506062883e-10,1.25530002453698,0.111,0.026,1.84427821672229e-05,"CM8","CPB2-AS1"
"IQSEC21",5.61825636949725e-10,0.681437765751136,0.163,0.049,1.91099372152079e-05,"CM8","IQSEC2"
"TPST21",5.71538676923384e-10,0.516587221799768,0.353,0.151,1.9440316556872e-05,"CM8","TPST2"
"ZGPAT1",5.76550296953975e-10,0.404929921720239,0.248,0.091,1.96107818005925e-05,"CM8","ZGPAT"
"AREL11",5.80049694533031e-10,0.451821357628979,0.366,0.158,1.97298103098465e-05,"CM8","AREL1"
"ATXN31",5.82587526746928e-10,0.417354344151398,0.497,0.236,1.981613213477e-05,"CM8","ATXN3"
"STRN31",5.85726332838533e-10,0.368908006277732,0.856,0.521,1.99228954851699e-05,"CM8","STRN3"
"AC005786.3",5.88749142164408e-10,1.7979310897693,0.059,0.009,2.00257133215802e-05,"CM8","AC005786.3"
"CTBP21",5.9616213351921e-10,0.514263140996621,0.706,0.383,2.02778588095224e-05,"CM8","CTBP2"
"TP53BP2",5.99046958553931e-10,0.394689241822,0.346,0.144,2.03759832482534e-05,"CM8","TP53BP2"
"WBP1L1",6.02675911889374e-10,0.409027726990268,0.418,0.188,2.04994184670052e-05,"CM8","WBP1L"
"DFFA2",6.06802691582552e-10,0.960173020339261,0.196,0.065,2.06397867514889e-05,"CM8","DFFA"
"TOPORS1",6.07099657569694e-10,0.745861600884557,0.19,0.062,2.06498877525756e-05,"CM8","TOPORS"
"AC109462.1",6.08453054410294e-10,1.6483406154446,0.085,0.017,2.06959221927118e-05,"CM8","AC109462.1"
"MOV10",6.10415750757389e-10,1.10562209625434,0.118,0.029,2.07626813462618e-05,"CM8","MOV10"
"ARHGEF111",6.14672176193134e-10,0.334990870141242,0.614,0.31,2.09074594010333e-05,"CM8","ARHGEF11"
"AC040173.1",6.15219571052303e-10,1.03494804181901,0.105,0.024,2.0926078489773e-05,"CM8","AC040173.1"
"DYNC1I21",6.26486224025088e-10,0.370596523402404,0.529,0.253,2.13093024239893e-05,"CM8","DYNC1I2"
"U73166.1",6.27580868911984e-10,1.48298558988818,0.059,0.009,2.13465356751722e-05,"CM8","U73166.1"
"BBS2",6.29853349764145e-10,0.437857964155629,0.327,0.134,2.14238318388776e-05,"CM8","BBS2"
"SEC24B",6.31702734609423e-10,0.350303229415765,0.712,0.372,2.14867368150049e-05,"CM8","SEC24B"
"ARFIP11",6.34713360726049e-10,0.266511733160124,0.562,0.27,2.15891402517358e-05,"CM8","ARFIP1"
"FAM114A11",6.35313072049248e-10,0.929096115799072,0.19,0.062,2.16095388326831e-05,"CM8","FAM114A1"
"FAM160A11",6.40984089408629e-10,0.465499461591014,0.824,0.47,2.18024328171451e-05,"CM8","FAM160A1"
"RABEP11",6.44830477269304e-10,0.365601748563366,0.791,0.427,2.19332638538381e-05,"CM8","RABEP1"
"AC087294.11",6.46254787585115e-10,1.0186854381934,0.144,0.04,2.19817103449201e-05,"CM8","AC087294.1"
"KLHL231",6.47215587252729e-10,0.198696437803804,0.379,0.161,2.20143909848143e-05,"CM8","KLHL23"
"ZKSCAN11",6.50402965353498e-10,0.368203304399273,0.497,0.237,2.21228064635339e-05,"CM8","ZKSCAN1"
"QRICH12",6.50427283717669e-10,0.39366400869808,0.516,0.248,2.21236336283728e-05,"CM8","QRICH1"
"EFCAB141",6.54404570832225e-10,0.600467235080208,0.242,0.088,2.22589170722873e-05,"CM8","EFCAB14"
"TMEM62",6.5645836480558e-10,0.179200636268015,0.34,0.138,2.2328774820497e-05,"CM8","TMEM62"
"PSMA3-AS11",6.59317075433404e-10,0.151972215044893,0.614,0.293,2.24260110037918e-05,"CM8","PSMA3-AS1"
"SNRNP351",6.65063819750347e-10,0.415970384577673,0.366,0.156,2.26214807649883e-05,"CM8","SNRNP35"
"PPP1R15B",6.75422134685758e-10,0.45349408689433,0.157,0.046,2.29738084892014e-05,"CM8","PPP1R15B"
"SSR11",6.78249627956247e-10,0.169556086888104,0.373,0.157,2.30699828453038e-05,"CM8","SSR1"
"PGAP11",6.81076394542598e-10,0.397400962292397,0.307,0.123,2.31661324839719e-05,"CM8","PGAP1"
"RC3H21",6.86602674771924e-10,0.284119876578488,0.549,0.262,2.33541033796922e-05,"CM8","RC3H2"
"MCUR12",6.89815075948557e-10,0.358557231421755,0.235,0.084,2.34633699933142e-05,"CM8","MCUR1"
"BAZ1A1",6.91943321457208e-10,0.392476066416963,0.261,0.097,2.35357601360455e-05,"CM8","BAZ1A"
"CDKAL11",6.92774253053861e-10,0.50147846745665,0.915,0.573,2.3564023443374e-05,"CM8","CDKAL1"
"UBAP21",6.93407696820993e-10,0.391598306857871,0.771,0.417,2.35855693996693e-05,"CM8","UBAP2"
"ZC3H12C1",6.95586308590884e-10,0.350728310933754,0.523,0.25,2.36596727004103e-05,"CM8","ZC3H12C"
"RAB5A1",6.98009931699868e-10,0.371732682989212,0.451,0.207,2.37421098168393e-05,"CM8","RAB5A"
"RIC8B1",6.99668013903906e-10,0.394466656387509,0.66,0.344,2.37985078249274e-05,"CM8","RIC8B"
"GMCL11",7.00834291439586e-10,0.624316386465583,0.288,0.113,2.38381775890261e-05,"CM8","GMCL1"
"LPGAT11",7.11731070715698e-10,0.24703798399275,0.739,0.37,2.42088206393237e-05,"CM8","LPGAT1"
"WDR251",7.16595572817582e-10,0.740039611964841,0.268,0.104,2.43742818138172e-05,"CM8","WDR25"
"MIDN1",7.17484496526872e-10,0.623627652419604,0.255,0.095,2.4404517664865e-05,"CM8","MIDN"
"AL358335.21",7.18773086003004e-10,1.42377883228631,0.105,0.024,2.44483477473062e-05,"CM8","AL358335.2"
"SLC4A1AP1",7.33668829751e-10,0.624576732960395,0.255,0.095,2.49550115751505e-05,"CM8","SLC4A1AP"
"EIF3H1",7.35625548552145e-10,0.369147850586019,0.582,0.288,2.50215674084527e-05,"CM8","EIF3H"
"CTBP1",7.3589826727195e-10,0.216841683284752,0.268,0.101,2.50308436629881e-05,"CM8","CTBP1"
"RNF201",7.37099593732912e-10,0.434232685406269,0.229,0.081,2.50717055812313e-05,"CM8","RNF20"
"CAMKK11",7.3922131527443e-10,1.67279741319474,0.092,0.019,2.51438738177445e-05,"CM8","CAMKK1"
"ZNF674",7.39276730687484e-10,0.314706975125107,0.203,0.067,2.51457587176041e-05,"CM8","ZNF674"
"ZNF586",7.40992723748992e-10,0.32651582573319,0.791,0.421,2.52041265055982e-05,"CM8","ZNF586"
"HIPK32",7.43270305913098e-10,0.434771823966168,0.967,0.658,2.52815961853281e-05,"CM8","HIPK3"
"MCAM1",7.6061598946565e-10,0.517060325627853,0.144,0.04,2.58715922656846e-05,"CM8","MCAM"
"C11orf491",7.68573166450934e-10,0.715109817031026,0.477,0.239,2.61422476836621e-05,"CM8","C11orf49"
"PTGER31",7.80773358950019e-10,2.0919834930976,0.176,0.058,2.65572250313259e-05,"CM8","PTGER3"
"PHRF1",7.827515114699e-10,0.286536144308684,0.261,0.098,2.66245099111372e-05,"CM8","PHRF1"
"ATP6V1A2",7.87675888567485e-10,0.36348475359029,0.503,0.238,2.67920076737344e-05,"CM8","ATP6V1A"
"NPC11",7.92688470484063e-10,0.436158995268604,0.34,0.143,2.69625056350449e-05,"CM8","NPC1"
"GOLPH31",7.97218209806441e-10,0.276923532431883,0.686,0.345,2.71165801883563e-05,"CM8","GOLPH3"
"TRAP11",8.01932318450023e-10,0.429325560531091,0.373,0.161,2.72769258797591e-05,"CM8","TRAP1"
"ANKRD7",8.06077571931183e-10,1.62145418683153,0.105,0.024,2.74179225316673e-05,"CM8","ANKRD7"
"GALK21",8.16791122365867e-10,0.270941832936342,0.621,0.306,2.77823332361526e-05,"CM8","GALK2"
"PSMG3-AS1",8.47851196698901e-10,0.87591754839102,0.124,0.032,2.88388106045164e-05,"CM8","PSMG3-AS1"
"PSMD91",8.76937338051062e-10,0.390390424301176,0.288,0.114,2.98281466164688e-05,"CM8","PSMD9"
"LRRC171",8.78968157673476e-10,1.33028643318518,0.085,0.017,2.98972229151056e-05,"CM8","LRRC17"
"ZFYVE26",8.81168485748869e-10,0.385520980204045,0.301,0.121,2.9972064874262e-05,"CM8","ZFYVE26"
"HMOX22",8.96893073330465e-10,0.348377839187126,0.614,0.307,3.05069209962624e-05,"CM8","HMOX2"
"YY11",8.99520408430377e-10,0.385884549641248,0.444,0.205,3.05962871723508e-05,"CM8","YY1"
"EEF1AKMT21",9.00694704259251e-10,0.251078916239177,0.608,0.298,3.06362296706742e-05,"CM8","EEF1AKMT2"
"LCORL1",9.09365354327825e-10,0.443884867802896,0.595,0.301,3.09311531621066e-05,"CM8","LCORL"
"SH3GL21",9.45565907472621e-10,0.437932181866368,0.49,0.235,3.21624787767737e-05,"CM8","SH3GL2"
"NCOA12",9.49232388038676e-10,0.440588526951874,0.961,0.617,3.22871904467475e-05,"CM8","NCOA1"
"PDSS22",9.49241224184213e-10,0.451323055516474,0.797,0.456,3.22874909994018e-05,"CM8","PDSS2"
"ZBTB8OS1",9.49940409166184e-10,0.484757627781395,0.497,0.246,3.23112730773786e-05,"CM8","ZBTB8OS"
"TTBK21",9.53407538116884e-10,0.392877921925141,0.83,0.476,3.24292040015077e-05,"CM8","TTBK2"
"SLTM2",9.6536991052985e-10,0.407039253655293,0.81,0.461,3.28360921367623e-05,"CM8","SLTM"
"SART12",9.67388014533902e-10,0.714638087824885,0.203,0.069,3.29047359263562e-05,"CM8","SART1"
"PPM1K-DT1",9.70484135322785e-10,0.74591254665001,0.294,0.119,3.30100473788692e-05,"CM8","PPM1K-DT"
"FLVCR11",9.74608416203412e-10,0.675742332799844,0.196,0.066,3.31503306687428e-05,"CM8","FLVCR1"
"RPLP21",9.91196073698171e-10,0.228127230658332,0.386,0.168,3.37145432507696e-05,"CM8","RPLP2"
"TTC261",1.01301911938271e-09,1.16108220685903,0.131,0.035,3.44568323266836e-05,"CM8","TTC26"
"IST1",1.014593529419e-09,0.265741054723863,0.673,0.341,3.45103843096578e-05,"CM8","IST1"
"TAF21",1.02070541124363e-09,0.214762537445915,0.562,0.268,3.47182738580409e-05,"CM8","TAF2"
"ANKMY1",1.02189175551598e-09,0.313977587656282,0.346,0.145,3.47586261721204e-05,"CM8","ANKMY1"
"ELOA-AS11",1.02936771954045e-09,0.228584053866282,0.497,0.228,3.50129136124489e-05,"CM8","ELOA-AS1"
"MIR193BHG1",1.03062714937195e-09,0.407508339357737,0.438,0.203,3.50557518587375e-05,"CM8","MIR193BHG"
"TGFBRAP11",1.03135082933282e-09,0.822563980873265,0.17,0.053,3.50803671089266e-05,"CM8","TGFBRAP1"
"MOB21",1.03269832939499e-09,0.697123454451178,0.196,0.066,3.51262009760412e-05,"CM8","MOB2"
"DDX19B1",1.03330577445517e-09,0.590450373814301,0.281,0.112,3.51468626123182e-05,"CM8","DDX19B"
"FNTA",1.05007042102777e-09,0.181911743979965,0.471,0.214,3.57170953008385e-05,"CM8","FNTA"
"TMEM100",1.05517745427563e-09,0.981951430106179,0.078,0.015,3.58908059297314e-05,"CM8","TMEM100"
"IL17RA2",1.05627182368291e-09,0.828110207712614,0.183,0.059,3.59280298107506e-05,"CM8","IL17RA"
"MPST",1.05920605654037e-09,0.279069794315782,0.294,0.117,3.60278348071642e-05,"CM8","MPST"
"WIPI22",1.06435529786722e-09,0.380861490726281,0.307,0.125,3.62029811016557e-05,"CM8","WIPI2"
"RAD181",1.06535488041895e-09,0.664025453132874,0.235,0.086,3.62369809025702e-05,"CM8","RAD18"
"ZNF585B1",1.07369854092811e-09,0.2558367036991,0.444,0.2,3.65207821711288e-05,"CM8","ZNF585B"
"TRAPPC81",1.07487007028583e-09,0.156671532527775,0.686,0.337,3.65606305707023e-05,"CM8","TRAPPC8"
"PRIM22",1.08498174667335e-09,0.538054845528238,0.359,0.155,3.69045691313474e-05,"CM8","PRIM2"
"RETREG11",1.09307196351792e-09,0.461889782889938,0.948,0.626,3.71797497670987e-05,"CM8","RETREG1"
"MON21",1.10119596217295e-09,0.374766713476157,0.928,0.583,3.74560794573506e-05,"CM8","MON2"
"RBPJ1",1.10743332289452e-09,0.30477080092857,0.725,0.381,3.76682370449341e-05,"CM8","RBPJ"
"LINC008941",1.11186425603107e-09,0.530853615111598,0.418,0.193,3.78189508046409e-05,"CM8","LINC00894"
"P3H41",1.14168675473969e-09,1.21231545624677,0.085,0.017,3.88333332757158e-05,"CM8","P3H4"
"CLTA",1.14796158415368e-09,0.300074094709237,0.51,0.242,3.90467653234031e-05,"CM8","CLTA"
"AMY2B1",1.14987322353965e-09,0.232126961833236,0.497,0.231,3.91117878254775e-05,"CM8","AMY2B"
"SERINC52",1.17119984310516e-09,0.436478990535138,0.503,0.246,3.98371914633788e-05,"CM8","SERINC5"
"TXNDC121",1.17774240073561e-09,0.836951841285046,0.209,0.073,4.00597300186211e-05,"CM8","TXNDC12"
"TAOK11",1.17799660272483e-09,0.313142560042153,0.81,0.432,4.00683764450825e-05,"CM8","TAOK1"
"LRIG2",1.17932219857394e-09,0.237801999494976,0.686,0.345,4.01134652622939e-05,"CM8","LRIG2"
"DPY301",1.18652090540537e-09,0.449313310763804,0.268,0.103,4.03583220764584e-05,"CM8","DPY30"
"MGME11",1.1892949667133e-09,0.368529060724251,0.379,0.165,4.0452678997786e-05,"CM8","MGME1"
"LAPTM4B1",1.19060017914911e-09,0.339016766456779,0.837,0.455,4.04970744935779e-05,"CM8","LAPTM4B"
"SEMA3C2",1.19108836402113e-09,0.642042818775789,0.837,0.56,4.05136796138147e-05,"CM8","SEMA3C"
"AC011603.21",1.19190151310388e-09,0.318318053856251,0.288,0.112,4.05413380667154e-05,"CM8","AC011603.2"
"IKBKB1",1.19935019778718e-09,0.378732215444757,0.242,0.088,4.07946976275332e-05,"CM8","IKBKB"
"LMAN2L",1.20828175742204e-09,0.311847549908027,0.32,0.131,4.10984956969533e-05,"CM8","LMAN2L"
"MT-ND1",1.20952134918206e-09,0.802037885988807,0.49,0.237,4.11406591710787e-05,"CM8","MT-ND1"
"HSPA51",1.21354652314645e-09,0.346048095553015,0.412,0.184,4.12775714383034e-05,"CM8","HSPA5"
"ZC3H61",1.21723454750742e-09,0.238998109550146,0.673,0.338,4.14030158989174e-05,"CM8","ZC3H6"
"SLC5A32",1.24841814879465e-09,0.335396688908692,0.281,0.11,4.24636949131013e-05,"CM8","SLC5A3"
"SLC1A1",1.24922813165937e-09,1.68735028545603,0.059,0.009,4.24912456702619e-05,"CM8","SLC1A1"
"PAX8",1.2536134629602e-09,0.780152957489132,0.118,0.029,4.26404083291283e-05,"CM8","PAX8"
"ASMTL-AS11",1.25711403426322e-09,0.544146491744921,0.15,0.044,4.27594767614292e-05,"CM8","ASMTL-AS1"
"AC114763.12",1.28694715388509e-09,0.997015337280157,0.268,0.108,4.37742204922475e-05,"CM8","AC114763.1"
"PTPN13",1.28934241028887e-09,1.21232783988598,0.059,0.009,4.38556927435655e-05,"CM8","PTPN13"
"GDI21",1.29705521466178e-09,0.200867550487856,0.412,0.182,4.41180360715057e-05,"CM8","GDI2"
