"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AGTR1",4.09391642114967e-20,4.45091296230704,0.062,0.003,1.39250473148985e-15,"Mast","AGTR1"
"EFHC2",4.93871639001298e-20,3.8253342577849,0.089,0.007,1.67985499289902e-15,"Mast","EFHC2"
"PARD3B",4.97722158000119e-20,2.73641183398801,0.277,0.061,1.6929521482216e-15,"Mast","PARD3B"
"PRKCA-AS11",6.99477854171224e-20,3.44703637675799,0.17,0.025,2.379203973178e-15,"Mast","PRKCA-AS1"
"ADAMTS3",7.19637387386692e-20,3.99560507826111,0.098,0.008,2.4477746094571e-15,"Mast","ADAMTS3"
"BNC23",7.97721035746983e-20,1.52173203376495,0.643,0.285,2.71336833098979e-15,"Mast","BNC2"
"MSRB3",8.93335098378968e-20,2.39977654039846,0.196,0.032,3.03859000362622e-15,"Mast","MSRB3"
"SMYD3",9.81607144988513e-20,1.65771941815666,0.741,0.413,3.33883854296393e-15,"Mast","SMYD3"
"C1orf21",1.63699733029622e-19,2.28588695792843,0.268,0.057,5.56808271926957e-15,"Mast","C1orf21"
"AC104123.12",1.81178120948157e-19,2.51030826685289,0.366,0.108,6.16259260593063e-15,"Mast","AC104123.1"
"LAMA4",2.35481104114697e-19,3.18667815245335,0.152,0.02,8.00965427535729e-15,"Mast","LAMA4"
"KREMEN1",2.61538432407214e-19,3.3686316603997,0.143,0.018,8.89596823989899e-15,"Mast","KREMEN1"
"AL137847.2",2.79841646334062e-19,4.12450358814114,0.054,0.002,9.51853375840679e-15,"Mast","AL137847.2"
"TMEM108",3.61840118675628e-19,4.09857204752937,0.116,0.012,1.23076297966328e-14,"Mast","TMEM108"
"CLMAT3",3.66061182576253e-19,4.15786804925838,0.08,0.006,1.24512050641487e-14,"Mast","CLMAT3"
"EBF11",4.80084370395345e-19,3.23146090931007,0.241,0.051,1.63295897746273e-14,"Mast","EBF1"
"PRICKLE2",4.87582772305079e-19,3.08724629562367,0.134,0.016,1.65846404171849e-14,"Mast","PRICKLE2"
"LRIG1",4.91643842573491e-19,2.47825056508597,0.214,0.039,1.67227736612947e-14,"Mast","LRIG1"
"TMEM150C",6.30066646531445e-19,4.41889418922713,0.089,0.007,2.14310869151206e-14,"Mast","TMEM150C"
"ALDH5A1",6.94424341178081e-19,3.93374766816688,0.098,0.009,2.36201495408312e-14,"Mast","ALDH5A1"
"PDGFRB",7.48782693351602e-19,3.4291058654976,0.125,0.014,2.54690945316614e-14,"Mast","PDGFRB"
"EXOC6B1",1.82952409269678e-18,1.70734352483815,0.705,0.401,6.22294324889884e-14,"Mast","EXOC6B"
"HMGCLL1",1.83005848745741e-18,3.77054187210799,0.08,0.006,6.22476093923763e-14,"Mast","HMGCLL1"
"AC008250.1",1.87981229295287e-18,4.23316015834384,0.071,0.004,6.3939935332499e-14,"Mast","AC008250.1"
"ABCA10",2.64276412886901e-18,3.29206723846762,0.17,0.027,8.98909790793504e-14,"Mast","ABCA10"
"ARHGAP44",2.87846414643719e-18,3.11064436145828,0.116,0.013,9.79080794769144e-14,"Mast","ARHGAP44"
"IKZF11",3.45486521165408e-18,1.32042614980166,0.768,0.43,1.17513785309202e-13,"Mast","IKZF1"
"RAPGEF2",4.57052172157046e-18,1.57940261619603,0.616,0.299,1.55461725837498e-13,"Mast","RAPGEF2"
"MELTF",4.91854721995398e-18,5.43506462092805,0.062,0.003,1.67299465139515e-13,"Mast","MELTF"
"ZFYVE9",5.29765834053989e-18,2.87815130147429,0.161,0.024,1.80194550795124e-13,"Mast","ZFYVE9"
"ZNF4391",6.25059052985939e-18,3.04432176965498,0.223,0.046,2.12607586282637e-13,"Mast","ZNF439"
"KIF26B1",6.70897189628318e-18,3.34960793135625,0.161,0.024,2.28198970080176e-13,"Mast","KIF26B"
"TMEM233",7.95558968105866e-18,4.15120791414942,0.089,0.008,2.70601427411529e-13,"Mast","TMEM233"
"ARHGEF31",8.40239899271389e-18,1.62118310938215,0.518,0.199,2.8579919933817e-13,"Mast","ARHGEF3"
"PLPP12",1.20215892255015e-17,2.24581820753018,0.321,0.088,4.08902335916208e-13,"Mast","PLPP1"
"PIK3C2B",1.32977272579804e-17,3.07086174828501,0.17,0.028,4.52308894952946e-13,"Mast","PIK3C2B"
"CCDC60",1.5932096709837e-17,4.16135470972009,0.107,0.011,5.41914337488396e-13,"Mast","CCDC60"
"ITIH5",2.00091937944403e-17,3.31442375698506,0.098,0.009,6.80592717724092e-13,"Mast","ITIH5"
"TMOD1",2.59173518354749e-17,2.74955415833727,0.268,0.066,8.81552805331843e-13,"Mast","TMOD1"
"CPE",3.01379504986744e-17,3.10574972270861,0.116,0.013,1.02511224826191e-12,"Mast","CPE"
"ADAMTS9-AS22",3.17438824950584e-17,3.90389813121382,0.152,0.023,1.07973641918691e-12,"Mast","ADAMTS9-AS2"
"IL1RAPL11",3.57415869142054e-17,3.54296901437387,0.179,0.032,1.21571433729978e-12,"Mast","IL1RAPL1"
"MAST41",4.16151505646195e-17,2.22930543761067,0.304,0.081,1.41549773130497e-12,"Mast","MAST4"
"BAALC",4.20101418386101e-17,4.66564840361768,0.062,0.004,1.42893296449848e-12,"Mast","BAALC"
"GJC1",5.59706589256902e-17,4.20216883330137,0.071,0.005,1.90378599269843e-12,"Mast","GJC1"
"AC015908.3",8.3213782822187e-17,4.76371311798403,0.054,0.003,2.83043360891387e-12,"Mast","AC015908.3"
"MITF2",1.19598673463413e-16,1.57715917085452,0.607,0.296,4.06802927918453e-12,"Mast","MITF"
"ACER33",1.56895878589098e-16,1.5343482248454,0.679,0.361,5.33665641432957e-12,"Mast","ACER3"
"MYO6",1.57531185793462e-16,2.96262426745305,0.143,0.021,5.35826575357882e-12,"Mast","MYO6"
"PALLD2",1.61049221137839e-16,2.13662336955664,0.393,0.134,5.47792820778247e-12,"Mast","PALLD"
"OAF",1.6422481547521e-16,3.94204641453186,0.116,0.014,5.5859428735738e-12,"Mast","OAF"
"ZNF385D",1.73099313736209e-16,3.05267772254884,0.179,0.032,5.88780005742343e-12,"Mast","ZNF385D"
"ANKRD27",1.98976599823744e-16,2.60025262565244,0.321,0.097,6.76799006640483e-12,"Mast","ANKRD27"
"TMEM220-AS1",2.04488329670096e-16,3.46964127373499,0.116,0.014,6.95546604539865e-12,"Mast","TMEM220-AS1"
"SYNPO21",2.57013137650275e-16,3.33237094402493,0.188,0.036,8.74204486403645e-12,"Mast","SYNPO2"
"NCKAP11",2.59269041628756e-16,2.35941881321356,0.17,0.029,8.8187771819605e-12,"Mast","NCKAP1"
"CYP7B1",2.82372492748256e-16,4.25510992155386,0.116,0.014,9.60461796833917e-12,"Mast","CYP7B1"
"SEMA5A1",3.17107261519757e-16,3.03238243995852,0.125,0.017,1.0786086393333e-11,"Mast","SEMA5A"
"GBE11",3.6680902505419e-16,1.87015616797669,0.545,0.26,1.24766421781932e-11,"Mast","GBE1"
"COL4A22",3.85792581485712e-16,3.12559398109774,0.205,0.043,1.3122348866655e-11,"Mast","COL4A2"
"RGS5",4.54347717639879e-16,3.64821151636169,0.17,0.031,1.54541832678028e-11,"Mast","RGS5"
"COL5A21",4.85661269845421e-16,2.58489777018829,0.134,0.019,1.65192824325222e-11,"Mast","COL5A2"
"AL139317.51",5.87420690715618e-16,2.97237046509036,0.188,0.036,1.9980527374001e-11,"Mast","AL139317.5"
"ZC3H12B",7.44334212339493e-16,3.55131914054134,0.089,0.009,2.53177838985155e-11,"Mast","ZC3H12B"
"NID1",8.32908795120097e-16,2.90496434815105,0.161,0.027,2.8330559757215e-11,"Mast","NID1"
"AC122697.1",8.91141219348316e-16,4.90637145734374,0.054,0.003,3.03112774349136e-11,"Mast","AC122697.1"
"NEURL1B",9.35379185157387e-16,3.18328093078559,0.125,0.017,3.18159876039434e-11,"Mast","NEURL1B"
"TMEM164",1.04696506771353e-15,2.6054108289538,0.429,0.176,3.56114698132079e-11,"Mast","TMEM164"
"TTC281",1.36397127983863e-15,1.79147574203673,0.509,0.224,4.63941191124313e-11,"Mast","TTC28"
"TSPYL2",1.75979118292944e-15,3.03961847577268,0.161,0.028,5.9857537296162e-11,"Mast","TSPYL2"
"CRMP1",1.79749360505809e-15,3.52884150462111,0.062,0.004,6.11399474824459e-11,"Mast","CRMP1"
"ELOVL52",2.17357413854681e-15,1.95829771922007,0.402,0.144,7.39319507485312e-11,"Mast","ELOVL5"
"PDE1A1",2.29110840237807e-15,3.21143610203386,0.152,0.026,7.79297611984876e-11,"Mast","PDE1A"
"LMO4",2.51671740764083e-15,2.78660031131288,0.304,0.092,8.56036259034953e-11,"Mast","LMO4"
"MEOX2",3.50288709225511e-15,3.4916192583332,0.098,0.011,1.19147201555965e-10,"Mast","MEOX2"
"AC022784.1",3.61112632546944e-15,3.81916851326593,0.089,0.009,1.22828850834517e-10,"Mast","AC022784.1"
"EPHA31",3.63919290122782e-15,3.3089039711785,0.107,0.013,1.23783507342363e-10,"Mast","EPHA3"
"PLCB41",3.98514296793559e-15,3.295437443474,0.17,0.032,1.35550652911361e-10,"Mast","PLCB4"
"RBMS3-AS21",4.26931965107003e-15,3.71821603895621,0.134,0.021,1.45216638611496e-10,"Mast","RBMS3-AS2"
"KCNAB1",4.46708738078698e-15,3.46039347996242,0.089,0.009,1.51943510170088e-10,"Mast","KCNAB1"
"CCSER12",6.23186435948596e-15,1.74326698975596,0.402,0.145,2.11970634323556e-10,"Mast","CCSER1"
"CRPPA1",7.04718324703109e-15,2.92469687815469,0.152,0.026,2.39702890964516e-10,"Mast","CRPPA"
"AC018616.1",7.29715843666389e-15,4.5776457909828,0.054,0.003,2.48205547064686e-10,"Mast","AC018616.1"
"WWC31",8.3426744050373e-15,2.49307829454565,0.268,0.074,2.83767727212939e-10,"Mast","WWC3"
"NR2F2",9.87178606117265e-15,3.57668650391083,0.08,0.008,3.35778931084726e-10,"Mast","NR2F2"
"NDEL13",9.99812256665851e-15,1.96425053423284,0.411,0.158,3.40076140982322e-10,"Mast","NDEL1"
"SPSB1",1.19703860672877e-14,3.10185692884276,0.089,0.009,4.07160711692724e-10,"Mast","SPSB1"
"BATF",1.32263046224571e-14,2.73258663116524,0.188,0.039,4.49879525428257e-10,"Mast","BATF"
"MYO1B1",1.65072608779072e-14,3.43503496614307,0.125,0.019,5.61477971501137e-10,"Mast","MYO1B"
"KCNQ1OT11",1.89303459973312e-14,2.39066640569105,0.411,0.16,6.43896788753224e-10,"Mast","KCNQ1OT1"
"ARHGAP421",2.21110349199827e-14,3.09772725370681,0.152,0.027,7.5208474176829e-10,"Mast","ARHGAP42"
"CEP70",2.26869309637427e-14,2.64059617393197,0.161,0.03,7.71673269800745e-10,"Mast","CEP70"
"ZBTB20-AS2",2.51628142062625e-14,3.14342310485634,0.107,0.014,8.55887962411814e-10,"Mast","ZBTB20-AS2"
"CDH11",2.61984367598488e-14,3.66777959719868,0.08,0.008,8.91113627949497e-10,"Mast","CDH11"
"ITGA91",2.66775627655594e-14,1.98067325452584,0.482,0.216,9.07410619907737e-10,"Mast","ITGA9"
"PARP41",3.63771674459739e-14,1.68278759400064,0.616,0.358,1.23733297350736e-09,"Mast","PARP4"
"FAM13C",4.03883152892701e-14,3.52280045332335,0.062,0.005,1.37376815624923e-09,"Mast","FAM13C"
"KIAA1522",4.64755153808805e-14,3.84914142372157,0.098,0.012,1.58081818016527e-09,"Mast","KIAA1522"
"AC012404.1",6.46288561345287e-14,3.66267490888216,0.08,0.008,2.19828591255986e-09,"Mast","AC012404.1"
"AC092839.1",6.88417884022794e-14,3.37495208474828,0.08,0.008,2.34158459071513e-09,"Mast","AC092839.1"
"ST3GAL31",9.02825507440488e-14,1.94705175167517,0.402,0.156,3.07087068100807e-09,"Mast","ST3GAL3"
"PLA2G51",9.47137230993368e-14,3.65658834530789,0.143,0.025,3.22159257750084e-09,"Mast","PLA2G5"
"ARHGAP182",9.4869331250768e-14,1.17808037590816,0.821,0.565,3.22688543316362e-09,"Mast","ARHGAP18"
"MAPRE3",1.43366050431595e-13,3.12011421914165,0.134,0.023,4.87645283938027e-09,"Mast","MAPRE3"
"PLAT",1.52195710119844e-13,3.81169314578283,0.062,0.005,5.17678488401639e-09,"Mast","PLAT"
"RAPGEF5",1.67781939257869e-13,2.1008323343492,0.143,0.025,5.70693488191715e-09,"Mast","RAPGEF5"
"RIC3",1.74029585151694e-13,3.1459466581857,0.116,0.017,5.91944230934972e-09,"Mast","RIC3"
"PRAG11",1.74837748543179e-13,2.26813953129518,0.304,0.099,5.9469311789477e-09,"Mast","PRAG1"
"CD821",1.88491463264313e-13,3.1965081336409,0.134,0.023,6.41134863147236e-09,"Mast","CD82"
"STARD4-AS1",2.09543208119322e-13,2.30389206823677,0.196,0.045,7.12740268097063e-09,"Mast","STARD4-AS1"
"NEO1",2.34372848591243e-13,2.34241162393686,0.161,0.032,7.97195807198255e-09,"Mast","NEO1"
"PREX21",2.60295500824551e-13,2.64436191019828,0.161,0.032,8.85369116504627e-09,"Mast","PREX2"
"NFIB1",2.63183050857404e-13,2.17647795792012,0.223,0.057,8.95190829186373e-09,"Mast","NFIB"
"HS2ST11",2.68694717193862e-13,1.73128884123372,0.429,0.177,9.13938211063201e-09,"Mast","HS2ST1"
"LDB2",2.84093744722538e-13,1.72952260168606,0.241,0.063,9.66316463299241e-09,"Mast","LDB2"
"SORBS1",2.85097455824976e-13,1.9058064118711,0.25,0.068,9.69730486243074e-09,"Mast","SORBS1"
"AC022915.2",2.87525333980301e-13,4.14259062594701,0.054,0.004,9.77988671000596e-09,"Mast","AC022915.2"
"PLSCR4",3.14577319513228e-13,2.89310097018373,0.116,0.018,1.07000329459229e-08,"Mast","PLSCR4"
"BCL9",4.06028023514965e-13,3.73332747318214,0.089,0.011,1.3810637191838e-08,"Mast","BCL9"
"ZFPM2-AS11",4.4175267117368e-13,2.76201289134761,0.134,0.023,1.50257753573016e-08,"Mast","ZFPM2-AS1"
"TRIO5",4.54251625696968e-13,1.20918048257324,0.723,0.449,1.54509147964567e-08,"Mast","TRIO"
"GATA2-AS1",4.89205951752022e-13,4.15080959859143,0.062,0.005,1.66398512428933e-08,"Mast","GATA2-AS1"
"TP53BP1",4.90090178077338e-13,2.6923451144961,0.223,0.059,1.66699273171226e-08,"Mast","TP53BP1"
"MEG81",4.9998831724493e-13,3.81436944927928,0.098,0.013,1.7006602622769e-08,"Mast","MEG8"
"ENO2",5.26808517382885e-13,4.11691900519121,0.062,0.005,1.79188649102615e-08,"Mast","ENO2"
"ACSL42",5.43242189019659e-13,1.95207782174519,0.438,0.195,1.84778398173147e-08,"Mast","ACSL4"
"COL5A1",5.7255337671368e-13,2.54727771315109,0.089,0.011,1.94748305555391e-08,"Mast","COL5A1"
"STEAP4",6.13218008982174e-13,2.59450542802427,0.116,0.018,2.08579973575197e-08,"Mast","STEAP4"
"AC025180.1",6.18729528489193e-13,3.19861375556091,0.062,0.005,2.10454661820314e-08,"Mast","AC025180.1"
"PDE1C1",6.95851404437491e-13,3.13046596418331,0.188,0.044,2.36686896705368e-08,"Mast","PDE1C"
"AC138305.1",7.36996167031858e-13,3.95066509379729,0.089,0.011,2.50681876254216e-08,"Mast","AC138305.1"
"OSMR-AS1",1.08392279501431e-12,2.83702898014578,0.071,0.007,3.68685499496167e-08,"Mast","OSMR-AS1"
"TMEM266",1.18288820967454e-12,3.43260947739499,0.125,0.021,4.02347595638699e-08,"Mast","TMEM266"
"SHISA6",1.28191252161746e-12,4.55512904516101,0.054,0.004,4.36029725102964e-08,"Mast","SHISA6"
"MARCH8",1.39028294530921e-12,1.97713693201525,0.339,0.123,4.72890841017476e-08,"Mast","MARCH8"
"PTPRK2",1.55225665063281e-12,2.48199668648966,0.17,0.037,5.27984577146243e-08,"Mast","PTPRK"
"ZFPM21",1.63012307368178e-12,2.78847420090497,0.196,0.049,5.54470062282121e-08,"Mast","ZFPM2"
"SLC39A112",1.7745373400985e-12,1.49708872154114,0.607,0.348,6.03591130861104e-08,"Mast","SLC39A11"
"PDZD21",1.77658055855619e-12,3.21008408705347,0.214,0.058,6.04286111187303e-08,"Mast","PDZD2"
"ARHGEF6",1.79695844470428e-12,1.60975403426516,0.491,0.239,6.11217445381715e-08,"Mast","ARHGEF6"
"RGS6",2.33964857708493e-12,2.77185772311311,0.134,0.024,7.95808067009667e-08,"Mast","RGS6"
"EXT11",2.47475317381669e-12,1.44408657001303,0.536,0.265,8.4176254454201e-08,"Mast","EXT1"
"SYTL31",2.57682564184221e-12,1.02637272893946,0.527,0.241,8.7648147381621e-08,"Mast","SYTL3"
"ZEB1-AS1",3.39558207011222e-12,3.18967003656538,0.089,0.012,1.15497328532797e-07,"Mast","ZEB1-AS1"
"PHLDB1",4.70165293310101e-12,2.70620926068884,0.107,0.017,1.59922022866498e-07,"Mast","PHLDB1"
"AC137770.1",4.96305233254869e-12,4.19038987814705,0.062,0.006,1.68813262039311e-07,"Mast","AC137770.1"
"THSD7B",5.15368292893945e-12,3.8492544110775,0.071,0.008,1.75297371144947e-07,"Mast","THSD7B"
"DOCK101",5.18348267288971e-12,1.26114480544591,0.705,0.449,1.76310979635671e-07,"Mast","DOCK10"
"ANO1",5.42234560785135e-12,3.99215218787622,0.062,0.006,1.84435663505456e-07,"Mast","ANO1"
"AC023385.1",5.84823016662185e-12,3.44727165863176,0.071,0.008,1.98921700887475e-07,"Mast","AC023385.1"
"TVP23C",7.2037998989464e-12,2.15353402133334,0.321,0.119,2.45030049762763e-07,"Mast","TVP23C"
"ALOX54",7.72658185746099e-12,1.42433482017793,0.589,0.333,2.62811955299678e-07,"Mast","ALOX5"
"PRKG1",7.92722461495396e-12,3.63777750926047,0.277,0.097,2.69636618053044e-07,"Mast","PRKG1"
"RUNX1T11",8.26985768544971e-12,2.43635576882304,0.134,0.025,2.81290939312887e-07,"Mast","RUNX1T1"
"AC002070.1",8.68477134242892e-12,2.35467017768446,0.17,0.039,2.95403812441377e-07,"Mast","AC002070.1"
"MYO102",8.76877130253353e-12,2.71103509955899,0.143,0.029,2.98260987084375e-07,"Mast","MYO10"
"CBFA2T32",1.00035807561318e-11,2.5837282525654,0.161,0.036,3.40261795839066e-07,"Mast","CBFA2T3"
"RHOJ",1.11340643168998e-11,2.62007351060976,0.098,0.014,3.78714063675031e-07,"Mast","RHOJ"
"FGF1",1.32157446766396e-11,4.00252958663921,0.071,0.008,4.49520339431219e-07,"Mast","FGF1"
"ADGRL31",1.33975357527672e-11,2.34768847840354,0.116,0.02,4.55703781094625e-07,"Mast","ADGRL3"
"FIGN1",1.44623251508686e-11,3.13238896361372,0.107,0.017,4.91921527681646e-07,"Mast","FIGN"
"MAP1B",1.53795699707083e-11,2.51597528548655,0.125,0.023,5.23120692983673e-07,"Mast","MAP1B"
"NRG1",1.76288090303202e-11,3.10666124344048,0.116,0.02,5.99626310357311e-07,"Mast","NRG1"
"COL4A11",1.92951229535242e-11,2.29960036612898,0.17,0.04,6.56304312141171e-07,"Mast","COL4A1"
"RBMS3-AS31",2.02124580632715e-11,3.40546738305876,0.116,0.02,6.87506548564116e-07,"Mast","RBMS3-AS3"
"SPARCL1",2.03440518176e-11,1.94845026553231,0.357,0.146,6.91982578523845e-07,"Mast","SPARCL1"
"THSD7A",2.61750631321078e-11,2.85427461246543,0.098,0.015,8.90318597375516e-07,"Mast","THSD7A"
"RIPOR31",2.70585683496375e-11,3.13741500331145,0.098,0.015,9.2037014384457e-07,"Mast","RIPOR3"
"ESR21",2.71186484039581e-11,1.7339529101798,0.161,0.036,9.2241370681223e-07,"Mast","ESR2"
"TRIM63",2.94784702450166e-11,2.65055448970941,0.107,0.018,1.00268068691399e-06,"Mast","TRIM63"
"KCNIP11",3.00408810151041e-11,2.63969618190713,0.125,0.023,1.02181052684775e-06,"Mast","KCNIP1"
"CPNE51",3.18825172002391e-11,5.13124400113621,0.062,0.006,1.08445194004893e-06,"Mast","CPNE5"
"ARHGAP321",3.39651813552948e-11,1.74205137878071,0.277,0.092,1.155291678619e-06,"Mast","ARHGAP32"
"AC008014.11",3.91384776936674e-11,1.70457064561606,0.339,0.133,1.3312561802724e-06,"Mast","AC008014.1"
"TTN1",4.41714389155447e-11,1.03452197883382,0.875,0.661,1.50244732327334e-06,"Mast","TTN"
"AC008871.1",6.16790919124511e-11,3.48869415415856,0.071,0.008,2.09795263231011e-06,"Mast","AC008871.1"
"TEC2",6.36391564126798e-11,1.85406429083176,0.402,0.186,2.16462226622089e-06,"Mast","TEC"
"COL25A1",6.77120517667762e-11,4.3764194280581,0.089,0.013,2.30315772879512e-06,"Mast","COL25A1"
"SELENBP1",7.49640322266026e-11,2.31860970171898,0.071,0.008,2.54982659215566e-06,"Mast","SELENBP1"
"CECR21",8.69369469483491e-11,2.21356990137518,0.098,0.016,2.95707331350115e-06,"Mast","CECR2"
"ARHGAP29",8.79786486075159e-11,2.81860169595503,0.143,0.031,2.99250575373605e-06,"Mast","ARHGAP29"
"NMT2",8.80870850876607e-11,2.21521062808758,0.214,0.062,2.99619411217169e-06,"Mast","NMT2"
"SLIT2",9.65544922162366e-11,2.8610836075433,0.098,0.016,3.28420449824307e-06,"Mast","SLIT2"
"LPCAT22",1.04618441450189e-10,1.39134008109332,0.446,0.208,3.55849166748674e-06,"Mast","LPCAT2"
"GNPTAB1",1.35417828129932e-10,1.65682363305,0.438,0.214,4.6061020060115e-06,"Mast","GNPTAB"
"OSBPL8",1.39804277780112e-10,1.08232752806638,0.625,0.369,4.75530270441272e-06,"Mast","OSBPL8"
"AL390860.1",1.84967552031941e-10,3.97403850569647,0.062,0.007,6.29148631481443e-06,"Mast","AL390860.1"
"AC104964.1",1.90595204991554e-10,3.86049304478477,0.054,0.005,6.48290530258271e-06,"Mast","AC104964.1"
"KCNMA1-AS1",2.01142921393088e-10,3.70852512449875,0.062,0.007,6.84167532826451e-06,"Mast","KCNMA1-AS1"
"LAMA21",2.09635414358057e-10,2.66807638849219,0.393,0.191,7.13053898397495e-06,"Mast","LAMA2"
"AC004160.1",2.10877929534761e-10,3.65573781086301,0.071,0.009,7.17280189519536e-06,"Mast","AC004160.1"
"AL356124.12",2.11212470914125e-10,1.3229107729754,0.545,0.308,7.18418098567304e-06,"Mast","AL356124.1"
"NCAM21",2.14968324885177e-10,3.71179843074514,0.107,0.019,7.3119326026444e-06,"Mast","NCAM2"
"ZNF462",2.40655646399342e-10,2.96200493069231,0.089,0.014,8.1856611566272e-06,"Mast","ZNF462"
"TPST2",2.49142161521136e-10,2.15907186925898,0.321,0.131,8.47432148197991e-06,"Mast","TPST2"
"SLC44A12",2.61322773609474e-10,1.72220117030141,0.33,0.134,8.88863282155264e-06,"Mast","SLC44A1"
"KLRG1",2.82861877055872e-10,1.76308900517465,0.223,0.067,9.62126388617843e-06,"Mast","KLRG1"
"PLGRKT",3.01104987256319e-10,2.33825590382352,0.188,0.052,1.02417850365364e-05,"Mast","PLGRKT"
"RAP1GAP22",3.24035619391205e-10,1.73261125394895,0.375,0.167,1.10217475579724e-05,"Mast","RAP1GAP2"
"FBXL71",3.65336422749571e-10,2.34742874291043,0.205,0.061,1.24265530834039e-05,"Mast","FBXL7"
"CASC15",4.18150475883032e-10,2.64457643543504,0.134,0.029,1.42229702866855e-05,"Mast","CASC15"
"NDFIP21",4.35237016831304e-10,3.09523338068601,0.098,0.017,1.48041518905e-05,"Mast","NDFIP2"
"CALD11",4.37165170185057e-10,2.50733631631214,0.232,0.077,1.48697360986745e-05,"Mast","CALD1"
"KCNQ12",4.94765552058768e-10,1.73612957810758,0.473,0.253,1.68289554877269e-05,"Mast","KCNQ1"
"RUNX22",5.37477028166469e-10,1.2936727690083,0.482,0.238,1.82817436360543e-05,"Mast","RUNX2"
"SRPX2",5.66780849211016e-10,3.32108586723708,0.054,0.005,1.92784838050635e-05,"Mast","SRPX2"
"MYO1D3",5.77646863853705e-10,1.36335321257467,0.455,0.221,1.96480804271199e-05,"Mast","MYO1D"
"APBB2",7.88760125816663e-10,2.80832063194258,0.277,0.107,2.6828886919528e-05,"Mast","APBB2"
"PRRX11",8.23204658179873e-10,2.87514534524105,0.08,0.012,2.80004832433302e-05,"Mast","PRRX1"
"RAB37",1.3830159634139e-09,2.48005627013431,0.098,0.017,4.70419049795604e-05,"Mast","RAB37"
"ANGPT1",1.41777812840759e-09,2.73735787773045,0.08,0.012,4.82243052596558e-05,"Mast","ANGPT1"
"PLCE11",1.56278459486943e-09,2.39907729466428,0.134,0.03,5.31565552098888e-05,"Mast","PLCE1"
"ZBTB20-AS51",1.67713792286038e-09,1.68589578025094,0.25,0.087,5.7046169308173e-05,"Mast","ZBTB20-AS5"
"LINC02208",1.68717411945737e-09,3.90963864752371,0.098,0.018,5.73875404992228e-05,"Mast","LINC02208"
"PROCR1",2.14826929354897e-09,1.86997979978261,0.214,0.068,7.30712317507746e-05,"Mast","PROCR"
"FILIP1",2.23998576700061e-09,1.82115298789734,0.17,0.046,7.61908758787588e-05,"Mast","FILIP1"
"BCL11A2",2.36578830316607e-09,2.68389937325762,0.125,0.028,8.04699233438908e-05,"Mast","BCL11A"
"AC231533.1",2.48817371320035e-09,3.35491185630537,0.089,0.015,8.46327406807969e-05,"Mast","AC231533.1"
"CLNK1",2.6063120060557e-09,3.5236253730156,0.107,0.021,8.86510965739787e-05,"Mast","CLNK"
"TBX18",2.78565070120595e-09,2.88727247488578,0.071,0.01,9.47511229508192e-05,"Mast","TBX18"
"UPP21",2.80342226981049e-09,3.7090598239856,0.08,0.013,9.5355605085334e-05,"Mast","UPP2"
"DENND1B",2.8929848710849e-09,1.26734838242342,0.509,0.295,9.84019874050819e-05,"Mast","DENND1B"
"MSI21",2.96503064222557e-09,1.09211656225639,0.482,0.242,0.000100852552264661,"Mast","MSI2"
"ADGRF5",3.09765015904447e-09,2.21158698770635,0.116,0.024,0.000105363472509739,"Mast","ADGRF5"
"JAM3",3.13896897551453e-09,2.7833021365561,0.089,0.015,0.000106768890733151,"Mast","JAM3"
"SCN7A",3.16324610363229e-09,2.8332504448536,0.188,0.057,0.000107594652968949,"Mast","SCN7A"
"AGMO",3.31983284535663e-09,3.57062892574465,0.054,0.006,0.00011292079440196,"Mast","AGMO"
"ALAS1",3.48374035826694e-09,3.0785738151385,0.107,0.022,0.000118495944546092,"Mast","ALAS1"
"RBPMS",3.53634024597864e-09,2.35129116672696,0.188,0.056,0.000120285077126718,"Mast","RBPMS"
"TEAD11",3.70907801846498e-09,1.88663506889767,0.152,0.039,0.000126160579720068,"Mast","TEAD1"
"ENPEP",3.9124894860837e-09,3.18534715459907,0.062,0.008,0.000133079417379651,"Mast","ENPEP"
"AC246817.1",4.10169456671047e-09,3.32131004069811,0.071,0.01,0.00013951503899209,"Mast","AC246817.1"
"CSRNP3",4.1850257293918e-09,2.74582932042757,0.062,0.008,0.000142349465159533,"Mast","CSRNP3"
"SYCP2L",4.26991465874846e-09,2.72690534174627,0.116,0.025,0.00014523687720267,"Mast","SYCP2L"
"ENOX12",4.56552405699595e-09,2.92238960824189,0.089,0.016,0.00015529173527466,"Mast","ENOX1"
"RMST",4.85279450761845e-09,2.62300914922903,0.071,0.01,0.000165062952382134,"Mast","RMST"
"CNTN4",5.3260020949977e-09,2.89759616286803,0.08,0.013,0.000181158635259252,"Mast","CNTN4"
"MALAT11",6.42860294755025e-09,0.337153741886343,1,0.998,0.000218662500657974,"Mast","MALAT1"
"DIPK2B",7.28403770388478e-09,3.60864399643476,0.054,0.006,0.000247759258459937,"Mast","DIPK2B"
"SLC16A12",7.34374107436109e-09,3.99584245592548,0.062,0.008,0.000249790008903318,"Mast","SLC16A12"
"GRID1",7.81630837248624e-09,2.96442742182667,0.062,0.008,0.000265863912981747,"Mast","GRID1"
